0.104072	0.0567668	0.121024	0.107128	0.187843	0.0926403	0.268657	0.0243673	0.0633206	0.024392	0.0528739	0.0831299	0.031611	0.0134525	0.0113152	0.133934	0.0210412	0.176509	0.299011	0.327	0.0283834	0.0704165	0.0069357	0.0614481	0.0790399	0.0571117	0.00750238	0.0362923	0.165471	0.00227289	0.0	0.0295414	0.134525	0.049671	0.0264123	0.116589	0.0	0.0	0.00149601	0.014475	0.0702686	0.00669548	0.0413925	0.107128	0.138665	0.093478	0.0771674	0.0912112	0.0914083	0.00211736	0.100081	0.220957	0.00601176	0.0219897	0.0551407	0.057161	0.0544015	0.160938	0.0488579	0.0155961	0.119053	0.239288	0.00737919	0.0772166	0.167147	0.0410722	0.0290733	0.206765	0.101806	0.0425012	0.0294921	0.0144874	0.230418	0.00120343	0.102496	0.0112351	0.0319067	0.0708107	0.0899793	0.090275	0.0544508	0.191194	0.152167	0.00303206	0.061251	0.039446	0.0140931	0.0607582	0.0428215	0.0853966	0.0281863	0.0	0.000575152
0.0837301	0.104851	0.0710226	0.0388477	0.0405595	0.119996	0.339794	0.0515842	0.0390218	0.0	0.136359	0.0551528	0.107172	0.0	0.0306372	0.0854708	0.0705004	0.029114	0.0562842	0.152258	0.118719	0.0703263	0.0722991	0.0374841	0.0555009	0.308229	0.0103212	0.158176	0.00618691	0.0737498	0.00181691	0.0787979	0.299873	0.213068	0.0	0.0860511	0.017451	0.0333354	0.0132587	0.0715448	0.0539052	0.00656408	0.113439	0.22212	0.0613324	0.0585472	0.0747362	0.187421	0.0524256	0.0640016	0.0470583	0.0809449	0.00641176	0.0411397	0.0476385	0.0328421	0.0514972	0.172798	0.0702102	0.0194239	0.0597657	0.0785078	0.0	0.0458107	0.0931301	0.0430545	0.0716028	0.104271	0.0864572	0.148544	0.0317397	0.0870375	0.0432866	0.00616516	0.0527157	0.0519324	0.0933622	0.0472904	0.0183794	0.0838461	0.128815	0.0447663	0.051091	0.019714	0.207265	0.287804	0.157712	0.0438379	0.0338576	0.0618546	0.03937	0.0111481	0.0346699
0.163961	0.00670068	0.117364	0.193207	0.159566	0.0683043	0.0825865	0.0156933	0.0687589	0.0129562	0.0640992	0.0926636	0.0410281	0.0	0.0273331	0.0644781	0.0135245	0.161233	0.0529235	0.112287	0.0102665	0.0201541	0.0480744	0.0484154	0.244577	0.0279203	0.010096	0.101907	0.271399	0.00734471	0.0	0.0741384	0.232151	0.117515	0.0412554	0.158051	0.00550261	0.00599983	0.0841018	0.00900212	0.133123	0.0175117	0.0291136	0.0832684	0.144488	0.104635	0.118955	0.0322201	0.105847	0.0180042	0.272763	0.0611064	0.0122364	0.0130131	0.0219726	0.056371	0.119561	0.175326	0.0491731	0.000604068	0.118879	0.108499	0.0166594	0.123652	0.0465591	0.0473925	0.0164131	0.380049	0.0555754	0.0254579	0.0185251	0.0203057	0.20139	0.0069564	0.0314814	0.0171803	0.0391718	0.11456	0.0698955	0.053416	0.0500065	0.186691	0.151308	0.0165268	0.0360085	0.0441724	0.0481881	0.11456	0.0221999	0.0863749	0.0318602	0.00501012	0.00823024
0.0472423	0.0168612	0.0743711	0.0560336	0.0360533	0.0350099	0.183108	0.0794328	0.02482	0.0110946	0.146433	0.0291046	0.118816	0.0	0.0490183	0.076458	0.0725063	0.0621609	0.0352319	0.0900002	0.0504392	0.0321239	0.0229551	0.0455551	0.0375186	0.0483079	0.00826408	0.138708	0.1237	0.00745376	0.0117884	0.0886681	0.212768	0.0741047	0.00186344	0.119171	0.004848	0.0106118	0.0179046	0.0935078	0.0845389	0.00384621	0.092975	0.181066	0.0200025	0.0424692	0.0327011	0.129384	0.0239542	0.0185151	0.0216231	0.0135866	0.165703	0.589641	0.0510608	0.0723287	0.0822744	0.077346	0.145457	0.000425275	0.0209238	0.120592	0.029149	0.114021	0.13631	0.041337	0.130893	0.0394722	0.0100457	0.114287	0.039228	0.103365	0.0852937	0.00214372	0.078234	0.0287272	0.0535916	0.0239098	0.0184485	0.102033	0.300504	0.109226	0.0550124	0.0121325	0.0447337	0.101589	0.110558	0.064381	0.0615837	0.0862261	0.0409818	0.000190958	0.00735941
0.155307	0.00726315	0.0679372	0.0973946	0.100248	0.0671661	0.2335	0.0239053	0.113203	0.00483648	0.0429138	0.07935	0.0443404	0.0	0.0241173	0.158854	0.0204159	0.0605728	0.0459983	0.0393087	0.0341807	0.029843	0.0462682	0.0759956	0.315704	0.0228642	0.0108538	0.105723	0.1587	0.00749449	0.00597631	0.0768824	0.173969	0.0384412	0.0114417	0.0513963	0.0184784	0.00795235	0.0388075	0.0342192	0.0783475	0.0161457	0.0638116	0.0634646	0.126158	0.0709832	0.142429	0.0618067	0.130939	0.0145552	0.279769	0.184148	0.0370146	0.0513963	0.0282236	0.031713	0.0544809	0.104566	0.0807381	0.00801019	0.148752	0.127855	0.00836202	0.0845938	0.107342	0.0652382	0.0476563	0.438623	0.0490058	0.0271055	0.0802754	0.0354723	0.120143	0.00159288	0.184456	0.0200688	0.0564087	0.161785	0.104798	0.0537097	0.117521	0.148058	0.0788873	0.0144299	0.0909942	0.0789259	0.0621151	0.0670118	0.0414486	0.0566015	0.0312889	0.00414245	0.0126659
0.261171	0.0289749	0.41838	0.152878	0.290753	0.0722656	0.117696	0.00888133	0.157421	0.0101029	0.0292655	0.0669302	0.0289221	0.0	0.0119122	0.0403061	0.0110208	0.134811	0.0614364	0.0633909	0.0119254	0.00647116	0.0258714	0.0325671	0.21891	0.0252375	0.00149893	0.0926564	0.138404	0.00540804	0.0100897	0.0530635	0.117907	0.0587423	0.0178683	0.071843	0.00848514	0.0167458	0.0053354	0.00786444	0.296458	0.0400155	0.0261223	0.0211303	0.148018	0.0563651	0.13534	0.0338877	0.172318	0.00422276	0.310404	0.121711	0.00849835	0.00796348	0.0188456	0.038642	0.0421021	0.0697828	0.0775482	0.00291037	0.161752	0.0756465	0.00436473	0.0612251	0.0212228	0.0893812	0.0103803	0.193131	0.0757521	0.00975956	0.0293447	0.0268751	0.128472	0.00135036	0.0488902	0.007389	0.0397778	0.116322	0.0534597	0.0352348	0.0575801	0.130374	0.0955618	0.000728418	0.0469357	0.0476753	0.0208001	0.0786576	0.0265185	0.0804008	0.00818799	0.00121664	0.000428797
0.076879	0.0478024	0.0509807	0.0324051	0.0534717	0.0596134	0.0294417	0.0149248	0.0668719	0.00581961	0.0357337	0.0341231	0.0363565	0.0	0.0247817	0.0884753	0.0256621	0.0230208	0.215433	0.106342	0.0246743	0.0446671	0.0206478	0.0394059	0.105913	0.0414459	0.0056854	0.378296	0.231238	0.0042627	0.0	0.0294202	0.294631	0.138468	0.0458697	0.161575	0.00373926	0.0	0.00826235	0.0255118	0.0492627	0.000587196	0.0383536	0.103851	0.0589692	0.0607301	0.100931	0.0521403	0.0636507	0.00657122	0.0871439	0.0457838	0.0127452	0.0172548	0.0986972	0.0573371	0.0411024	0.0408661	0.0341446	0.00455261	0.149291	0.187258	0.0225698	0.0707373	0.0231926	0.0355404	0.025383	0.137695	0.0362491	0.046471	0.0208303	0.0308375	0.0739155	0.00336614	0.0355619	0.0168146	0.0363565	0.0864567	0.271782	0.0385469	0.132026	0.0722405	0.0743021	0.00167904	0.0222691	0.0173193	0.0244596	0.524667	0.0296135	0.0451825	0.0166965	0.00343325	0.00281049
0.128921	0.0499618	0.0771933	0.144538	0.0820179	0.0762483	0.132999	0.0376516	0.0831618	0.0114957	0.101863	0.10062	0.0675441	0.0	0.0143618	0.0963424	0.0248192	0.273559	0.0431974	0.0948005	0.0200693	0.0208402	0.00786481	0.0441424	0.108329	0.0539657	0.00230815	0.0945518	0.299422	0.00401012	0.00370548	0.102858	0.170701	0.0469278	0.00346922	0.111214	0.00675814	0.0120055	0.0110667	0.0283009	0.184826	0.00720579	0.0507327	0.0652562	0.154586	0.0859472	0.0927115	0.0545128	0.101515	0.00234856	0.162146	0.0429736	0.00943156	0.0187761	0.0293205	0.0537667	0.0847535	0.102062	0.0594368	0.000621724	0.0959445	0.142748	0.00484634	0.113104	0.524039	0.0785362	0.032081	0.23337	0.0301163	0.0307132	0.0160156	0.0472013	0.142648	0.00174083	0.0530207	0.0115206	0.0452615	0.0850022	0.0580939	0.0809734	0.0624211	0.107533	0.0817692	0.00555511	0.0238245	0.0504094	0.0413571	0.0787352	0.0348663	0.123251	0.0107994	7.64041e-05	0.00138256
0.240835	0.0	0.0214459	0.0282604	0.475577	0.0671035	0.0281803	0.00492804	0.0677048	0.0123364	0.0195117	0.0	0.0290221	0.0	0.00889402	0.0131481	0.00310414	0.0041163	0.0141503	0.0194215	0.0128475	0.0505481	0.0395245	0.0262161	0.118814	0.00249408	0.00633855	0.0192011	0.0455374	0.0167057	0.0118353	0.0207043	0.0179784	0.0167157	0.0115948	0.0183192	0.00849316	0.0269977	0.00684464	0.00594772	0.0156535	0.00778164	0.0122161	0.0144609	0.155052	0.0794098	0.245485	0.0220471	0.493535	0.0061281	0.300803	0.0418896	0.00072029	0.00525123	0.0188804	0.0377207	0.00767642	0.00509339	0.0341731	0.00292876	0.338644	0.106147	0.0	0.0479826	0.00228614	0.00966066	0.0219068	0.118654	0.0564006	0.010763	0.0247329	0.0112741	0.00459232	0.0	0.0115848	0.00366534	0.0175976	0.307698	0.0534744	0.02808	0.0159441	0.00266821	0.00689975	0.0	0.0075311	0.00372547	0.0	0.00736575	0.0158739	0.0219469	0.000985232	0.00500821	0.0
0.0931557	0.0337386	0.0425478	0.0466037	0.0347978	0.0589521	0.0306127	0.00921612	0.0584871	0.0265827	0.0381045	0.0326536	0.0306127	0.0	0.077604	0.086749	0.0133172	0.0674255	0.0387245	0.0727989	0.0214418	0.0393445	0.0336869	0.0647389	0.0928457	0.0403262	0.00864778	0.355883	0.528244	0.00381691	0.0179026	0.105039	0.38523	0.242835	0.0530621	0.331909	0.0203181	0.0152289	0.0757439	0.0189102	0.078069	0.0316461	0.0433745	0.047637	0.0533204	0.0323436	0.120488	0.0424187	0.0643255	0.018471	0.148905	0.0478179	0.0	0.00798902	0.0222298	0.0226818	0.0397578	0.0570921	0.0424962	0.00700089	0.0908307	0.0852507	0.00686526	0.0631888	0.0669605	0.0695956	0.0244644	0.151178	0.00968112	0.0238702	0.0308194	0.0287011	0.0860774	0.00567369	0.023586	0.0307161	0.0384145	0.0840107	0.0846823	0.0451312	0.0723339	0.141568	0.0455962	0.0101267	0.0432453	0.0202793	0.0333511	0.0476629	0.0221393	0.0398612	0.0336611	0.00674255	0.00545734
